cycle,px_hex,py_hex,v_hex,theta_hex,delta_hex,a_hex,z_hex,p11_hex,p22_hex,p33_hex,p44_hex,p55_hex,p66_hex,p77_hex
651,FFED3E4C9D80,FFDDC2CFA39C,000507A04E6D,0000019BCD0C,FFFFDEFE19B2,00004B02CDDB,FFFFDF1BDD22,000001E0A7A0,0000018590F8,00003627334B,000000E9B340,000000BE0131,00018173964D,000000E7AFF5
652,FFED2390DB19,FFDDB4DC6A52,000502707B71,0000051DAC9C,FFFFDDB94E5B,0000467B4321,FFFFDF886859,000001FC59C4,000001FBB67B,000039428B67,000006275CA1,000000ADD8E3,000182A507E5,000000E7AFF6
653,FFED09EA4218,FFDDA4B0299D,0005030F7E97,FFFFFFA3330F,FFFFDDDAAD06,000045F57B14,FFFFE00C55B4,000001F54E3F,000001F66E55,00003846AFEE,000001A51379,000000A3C914,000182292EF7,000000E7AFF5
654,FFECF4B21754,FFDD9553613F,0004FF08F0B0,FFFFFFBD7EF5,FFFFDD4CC144,000042526415,FFFFE018B021,000001FD57F3,000001FB9E14,00003007D26E,000001F0D192,000000CB0B21,00017E4F60B3,000000E7AFF6
655,FFECD98013DE,FFDD8403F27F,000503D13F3D,FFFFFF2C3B48,FFFFDC968DC4,0000449C456C,FFFFE07D034F,000001FCBBB9,000001F91E26,00003641D9A5,000003705948,000000C215C7,000181207373,000000E7AFF5
656,FFECC5CD5710,FFDD76CDAA1B,000504B35BB1,FFFFFEA78259,FFFFDD2227B4,0000444DB788,FFFFE0F3A1C0,000001F864F1,000001F8C77B,00004174DBB0,000002F6F7A7,0000007B49FB,000186113D9E,000000E7AFF6
657,FFECBDEDE532,FFDD751CC26D,000506885953,000001E1EB5F,FFFFDE4D6D06,000044A542C2,FFFFE15083D0,000001F657EE,000001F30700,00004D475DFA,000000EA4D5A,000000A66264,00018B1F8F62,000000E7AFF5
658,FFECB623126A,FFDD6FA82854,0005021AF91F,FFFFFE8FE7E6,FFFFDDDF129C,000040CE95F0,FFFFE216AE5E,000001FBB4B4,000001FB8445,00003AE1B9E1,000000824F01,000000D111B2,000182CD747A,000000E7AFF6
659,FFECAD9378F9,FFDD6B581F2D,00050353A885,00000066BF65,FFFFDDEE42F3,000040C3FF0E,FFFFE26BFDFE,000001F78F3B,000001FBCC21,000034E6EF3C,000000F37FB8,00000066CF3D,000180517B64,000000E7AFF5
660,FFECA5553A83,FFDD68DC3B2F,000503C9218B,FFFFFF461124,FFFFDDDB9A50,00004037CBDD,FFFFE2283760,000001F8DE5A,000001FD6C16,000030EC934A,000006018553,000000E9E314,00017E927513,000000E7AFF6
661,FFEC9D42CC03,FFDD63B84FC2,000505E8F0C2,000000216AB2,FFFFDE3812A0,000040C8A620,FFFFE26C8716,000001FB1096,000001F7576E,00003B1C6291,0000022E2686,0000008008C3,000183183239,000000E7AFF5
662,FFEC95FD2103,FFDD5FA0C2F1,000503FE3DA6,0000000C78C5,FFFFDE34D9A8,00003EABDF0A,FFFFE2B646A9,000001FBD0ED,000001FBEF98,0000327D4F61,000005D3349B,000000FFFE76,00017F5FDEE5,000000E7AFF6
663,FFEC8D5F032B,FFDD5D0B71E7,000505CA19EF,FFFFFF34E03F,FFFFDE88BA47,00003F0CD6AB,FFFFE322E555,000001ED6711,000001FA546C,000032D40B4F,00000201172A,000000A3F8C6,00017F64A43F,000000E7AFF5
664,FFEC854C617C,FFDD5613661D,000509012CA0,FFFFFF11AE1E,FFFFDE542FC4,000040561033,FFFFE3977169,000001FCE7BE,000001F96C86,0000281B8D88,000000CC0E03,000000CD04CA,00017AD9EED8,000000E7AFF6
665,FFEC7E209CF9,FFDD5349313E,000508311305,FFFFFF5EF24B,FFFFDEA38876,00003EF0F4B2,FFFFE31F4338,000001FC0DA8,000001FA3217,000020E92698,00000190BB2D,000000998248,000177D0EC48,000000E7AFF5
666,FFEC773DE5EF,FFDD500E8A60,0005086FD8FA,00000147056B,FFFFDE7780E7,00003E4079AC,FFFFE2E1371B,000001FCE7B1,000001FB7F29,00002046292F,00000116D70C,0000009DA156,0001778462F2,000000E7AFF6
667,FFEC73873FC2,FFDD4ED8587A,00050A28594B,FFFFFF8A1E7E,FFFFDE1FCDDC,00003E91C536,FFFFE295C227,000001F82949,000001FCA6D4,00002A6D818C,000000FC6206,000000DA9529,00017C397435,000000E7AFF5
668,FFEC698DFC2D,FFDD4EB3318D,00050BACAF41,0000003A4ECB,FFFFDE768F4A,00003EBFFEE1,FFFFE2B65B3A,000001FB9ED6,000001FA4479,00003557ED18,0000016BA00B,00000075B56E,00018126232B,000000E7AFF6
669,FFEC67AF859C,FFDD4C7321EE,00050CD2E7D3,FFFFFFAF0190,FFFFDEAB044A,00003EAFC9E5,FFFFE3078E94,000001F7CC47,000001FCCD90,000034CA5205,0000028D0547,000000EB849B,000180C6CCC7,000000E7AFF5
670,FFEC62209396,FFDD4B10D787,00050EEF9F8B,FFFFFEF93CFD,FFFFDEE63C83,00003F445274,FFFFE36BE7D5,000001F82B96,000001FBDEF8,0000384C9C7A,000000F08B1F,000000E73E79,000182408AD6,000000E7AFF6
671,FFEC57D51B2C,FFDD498EDBD1,0005114B0F69,000000C6E7EC,FFFFDF74C6D5,000040026595,FFFFE361C1A5,000001F72F5A,000001F41184,00004275B33E,0000013ED4C1,000000979031,000186A6F42F,000000E7AFF5
672,FFEC502EDBA2,FFDD4561769D,0005158F7C25,000000C49A5B,FFFFDF2EF3EB,000041FC3D0A,FFFFE3533319,000001F8BA95,000001FE1843,000044D3612A,0000036C5962,000000E1EE0F,0001878DF23E,000000E7AFF6
673,FFEC46550650,FFDD41ED71A2,00051C1EDF99,0000002758A9,FFFFDEA97FC2,000045771F2B,FFFFE37AAEFE,000001F8CFD1,000001FD1E49,00003282E18B,0000040611BB,000000B447B9,00017F4AB2CC,000000E7AFF5
674,FFEC391BC5EE,FFDD3E035FDE,00051F3D8713,FFFFFE744B0C,FFFFDE7C3FBF,0000469DA927,FFFFE3582E78,000001EE972D,000001FC9345,00003A51F73F,00000995A3A9,00000095C8D6,000182C2D3CF,000000E7AFF5
675,FFEC2B9AAFEC,FFDD38834D3A,00052029CBB6,000001A5E178,FFFFDE8F25EC,00004649CBBB,FFFFE43E37A3,000001F68A2A,000001FB4147,000040A7E89B,00000348CD70,000000E85166,0001856F1AD0,000000E7AFF6
676,FFEC1DD6F8A5,FFDD386189E2,00051FB1F160,FFFFFF3C6F8A,FFFFDDD642F0,0000451562E0,FFFFE3CA20CD,000001F8036B,000001FB9574,00004BAA3B9E,000005C9FD5C,000000E70DCA,00018A2A974A,000000E7AFF5
677,FFEC12527FA7,FFDD30A21471,000520B2680A,FFFFFF829A0B,FFFFDE0AF17C,000044D04A8B,FFFFE41DAD9F,000001F91FF4,000001F5F774,0000576C167D,0000048F64E6,000000B361C2,00018F0DBB0C,000000E7AFF6
678,FFEC03A67A27,FFDD2D41A133,000522A48B49,0000003D0BCD,FFFFDDF48D76,000045315CB3,FFFFE4FE5D4D,000001F7FAA7,000001FA5CEA,00003601E891,0000085275A0,000000F5D9FD,00017FF5EED7,000000E7AFF5
679,FFEBF63D0F16,FFDD28D81167,0005229CEFA8,00000036E98D,FFFFDDBC959A,000044476403,FFFFE50CA412,000001F68F44,000001FDAC81,00003264E604,000004B72628,0000009BC5D3,00017EBBCDF3,000000E7AFF6
680,FFEBE7B8C53D,FFDD25259E7A,00052532B2E9,000000204A87,FFFFDDA2453B,0000451AE9E3,FFFFE51B3FB3,000001F6BFE5,000001FBC29B,000037826659,000001AA1DD1,000000D9BC47,000180CE64C2,000000E7AFF5
681,FFEBD81333EB,FFDD21479EF4,000523AE2F85,FFFFFEB525C1,FFFFDD037F0B,00004344A185,FFFFE52C6F87,000001FD20DD,000001FB653A,000037CBA88D,00000098AA45,0000007CCA2D,0001815C1608,000000E7AFF6
682,FFEBCAB235A4,FFDD1D2787A5,0005236C078A,FFFFFFAB66B8,FFFFDD030319,000042391B41,FFFFE559E44D,000001F1232C,000001F7238F,0000339FBAF4,000001E4EB0E,000000E0C92A,00017F8D4848,000000E7AFF5
683,FFEBBE18DD51,FFDD185DF89A,00052494E333,0000005B8EF3,FFFFDD34524E,0000421953A4,FFFFE607F023,000001FD0B41,000001F8448B,00003F00C4F3,000002F4AD62,000000BE2FD8,00018491667C,000000E7AFF6
684,FFEBAF0C0837,FFDD15E8A6BE,000522CD5736,FFFFFFE96AE5,FFFFDCC59472,0000401283D1,FFFFE573604C,000001F92A61,000001FBD18D,0000327AF4FD,0000056A7B84,00000083B08A,00017F44195C,000000E7AFF5
685,FFEBA4495398,FFDD1437D9FD,000523C74C9F,000000315B50,FFFFDCD51379,00003FDD6951,FFFFE6467BE4,000001FB80D4,000001FB95E0,000029DB8506,00000059D061,000000E73E13,00017B8386A1,000000E7AFF6
686,FFEB968E9899,FFDD11D0539B,000524BA88DB,000000D868A4,FFFFDCAD864B,00003FA6AE15,FFFFE5FA82FA,000001F33B93,000001F98A5C,000034E62171,0000015F29AD,000000E30F5A,000180853A99,000000E7AFF5
687,FFEB8A18DE68,FFDD1192CCF8,00052811EED3,00000040A0E8,FFFFDCB39089,000041014CB1,FFFFE6312590,000001FA4769,000001FCF7F0,00002C0965CA,000000EBC59B,000000F85AB2,00017CDAC248,000000E7AFF6
688,FFEB7E724902,FFDD0E60D0A4,000529A1B345,000000419D39,FFFFDCB3E112,0000412DE930,FFFFE65866C5,000001F890D5,000001FA1276,00002904F93E,0000038D1C27,000000C9948C,00017B7B2158,000000E7AFF5
689,FFEB718E5278,FFDD0C93FB73,00052A6A1B5A,FFFFFFEB25AB,FFFFDCDB1519,000040D4B452,FFFFE6D33A93,000001F76541,000001FAE8C6,0000329D1C2E,00000368193D,000000875388,00017FD7CB3E,000000E7AFF6
690,FFEB6430F2C3,FFDD0A7BEA6D,00052BBF6919,FFFFFF616787,FFFFDCE230BA,000040DAA68B,FFFFE687F730,000001FD6C90,000001FB5295,00003E172B25,000000F06DD6,000000F732F6,000184ED0A08,000000E7AFF5
691,FFEB58EF4AA1,FFDD089DD3BE,00052F0B4553,FFFFFF8326AF,FFFFDDE5E94A,0000423A72C7,FFFFE7071E39,000001FA063F,000001F24BF4,000047A5D023,00000091AA48,00000078B51B,000188F47567,000000E7AFF6
692,FFEB48C1B9DB,FFDD071DE595,00052FA8CAC8,FFFFFFF41F08,FFFFDDF57E40,000041C1F7A4,FFFFE7E7AB22,000001FBBF51,000001F9CF52,00002921DDBD,000001E006BC,000000BA3050,00017B4BAE5A,000000E7AFF5
693,FFEB3B6AB4AD,FFDD059A19B7,00053065138C,000000520E96,FFFFDDB33B48,0000415EDC94,FFFFE77EF5E0,000001FCAB00,000001FC805C,000030BDADD6,0000019FD49D,000000981D4B,00017EC33273,000000E7AFF6
694,FFEB2C5A9B44,FFDD074C9452,00052EEEBEA7,FFFFFE9C7496,FFFFDDAFEB39,00003F85DA10,FFFFE7BDAF8B,000001FAF1B3,000001FA3167,0000336E1231,00000144F03E,000000FEF0E1,00017FF4E815,000000E7AFF5
695,FFEB1C59EEBE,FFDD05EC3DC8,000533626BB5,FFFFFF65F61B,FFFFDDE86363,000041A2BB91,FFFFE7AFDBB1,000001F767DC,000001FD22A0,00002B73FD68,000002546584,000000D2EC49,00017C6CA605,000000E7AFF6
696,FFEB0CCDFEBE,FFDD0668AA74,0005348CE27E,0000005665C3,FFFFDDF7C408,0000418A4A21,FFFFE80781A2,000001FBE2DA,000001FB809D,000034349F0A,00000243D4D1,0000008C4F57,000180731517,000000E7AFF5
697,FFEAF9035802,FFDD08E3E69A,000539F4BE5B,FFFFFF5C1263,FFFFDDA43AD6,0000444665AE,FFFFE82C82CF,000001F612BD,000001FCDAF4,000032F10A8C,000000D1FE46,000000D1EAE2,00017FD75044,000000E7AFF6
698,FFEAE86F9A5C,FFDD0A816EE5,00053D4DEFFE,00000073C00F,FFFFDE467926,0000459F65BB,FFFFE81A65EF,000001FA522D,000001F74FF4,000039D3259C,0000039B85CF,0000008A1360,000182CC085E,000000E7AFF5
699,FFEAD558B8F1,FFDD0AD881F9,000541C4A2C2,000000525D1E,FFFFDD85681C,000047A6D226,FFFFE8712183,000001F0E071,000001FD5D76,000041CC2F41,0000013C038F,0000009631FA,00018646C888,000000E7AFF6
700,FFEAC207E1B1,FFDD0CEEBC07,0005449679EB,FFFFFF9A5ECB,FFFFDD231EED,000048909195,FFFFE91DE2CC,000001FBA110,000001FCE4B6,0000456562F9,000000DB82CF,000000AB44A3,000187B740DB,000000E7AFF5
701,FFEAB09AD94F,FFDD106258D3,00054A51A2FE,0000002821D4,FFFFDDB7A9FD,00004B66D180,FFFFE8FCF50E,000001FB96F9,000001F86564,00003C0B30C6,000006C4A4E4,0000009DFCDF,0001836D6649,000000E7AFF6
702,FFEA9C33D292,FFDD1172744E,000549FC953F,FFFFFF5C58AA,FFFFDD5FB201,00004A2BEE47,FFFFE9363E55,000001F69BC5,000001FC52CE,00003C904259,00000172CE30,000000C52ECD,000183872925,000000E7AFF5
703,FFEA886B180B,FFDD15ACF399,00054B129DBE,FFFFFF3167EB,FFFFDE6B612C,000049F5FEB6,FFFFE8C46889,000001FC8575,000001F462EC,0000484170B6,00000AB65891,00000091E90B,0001889BD08E,000000E7AFF6
704,FFEA75744258,FFDD16209993,00054C8D1398,FFFFFE657FBD,FFFFDEBA8BCE,000049FAFEE8,FFFFE8983982,000001F9713A,000001F50B07,0000545BBB9E,00000260BCC0,000000C341A7,00018DB84450,000000E7AFF5
705,FFEA64EA9A86,FFDD15EBF9BA,00054D1E4FBA,FFFFFFEA4D8F,FFFFDFC9E949,0000496BB065,FFFFE8F318A0,000001FBF5AD,000001F641B5,0000606B15CC,00000269C3E3,0000007A9C12,000192B307DC,000000E7AFF6
706,FFEA5282AE4A,FFDD1B1E0C49,0005437FABFA,000001426D0F,FFFFDFC2F0C2,00004226F05C,FFFFE9893351,000001F8D902,000001FE3B76,0000283C3C87,000004D77C5C,000000F597CD,00017A288ECB,000000E7AFF5
707,FFEA4AA69952,FFDD1C6F061C,000540FAE0CB,00000592F38C,FFFFE0482FF1,00003FA4F507,FFFFE99C4280,000001F2D417,000001F5C0ED,000024ABA2BF,0000019C57A1,000000495402,00017916F911,000000E7AFF6
708,FFEA3A6EAEEA,FFDD207B575D,0005448FE3B2,FFFFFFA94C91,FFFFDFEC4DDC,0000412805B6,FFFFE979CDA8,000001F862DE,000001FB822A,0000283672FF,000003A8F399,000000DCE56E,00017AE52F58,000000E7AFF5
709,FFEA328BB951,FFDD222E1F64,000546127342,FFFFFEE0A387,FFFFE00A9436,0000414B1481,FFFFE980C14F,000001F69BC1,000001FDA38C,00002D24D722,0000017C46F7,0000009D6DDA,00017D23DB17,000000E7AFF6
710,FFEA257A46B9,FFDD23C2FB99,000547113399,0000008B1E11,FFFFDFFBC8CB,000041169E90,FFFFE9279BA4,000001FB8A33,000001F74027,000036695ABE,000005BAE16B,000000F2918E,000181552458,000000E7AFF5
711,FFEA19CEE391,FFDD250409EF,000541AF0A0F,0000000E31CD,FFFFDEFB4AB6,00003CA57615,FFFFE983F632,000001F9A3A8,000001FD426B,000026D02553,000000E4471C,00000079E13A,00017A66E61C,000000E7AFF6
712,FFEA0DB4F502,FFDD28813FA6,0005438D30C0,FFFFFF152021,FFFFDEDB2F10,00003D1832E6,FFFFE9DF74C6,000001F79BC2,000001FD1016,0000313890B2,000001994FE6,000000DD9773,00017F229207,000000E7AFF5
713,FFEA02EF0FF2,FFDD2A218CCC,0005434AB67C,FFFFFFEF8764,FFFFDF01EC4B,00003C1AAD31,FFFFE9B9BFC7,000001FDA241,000001FB9CD6,00002597BA3A,0000026C4FE5,000000B8C2D7,000179E8D0AC,000000E7AFF6
714,FFE9F8F80A9E,FFDD2D75B7D1,000543CA12A4,FFFFFFDF10C5,FFFFDEEFB433,00003BA13804,FFFFE9A2F307,000001F709F6,000001FD88E2,00001C345554,0000018DB885,000000ABFFA1,000175ADAC90,000000E7AFF5
715,FFE9F1C65682,FFDD31FEE3C5,00054467134B,FFFFFF7318D3,FFFFDF09A582,00003B3CF7F7,FFFFE9D1C54C,000001F93B96,000001FD9384,000021283906,0000027BFAEF,000000D2590B,000178103016,000000E7AFF6
716,FFE9E88819DB,FFDD3676FEE0,000545EE481C,FFFFFF0CC038,FFFFDF0EE2B0,00003B77B427,FFFFE9BDC48C,000001FCC388,000001FBF9B4,000028B50DA2,000002CEEB5C,000000FBEB98,00017B99EF3C,000000E7AFF5
717,FFE9E03C24DA,FFDD389A2FDB,0005473CCDBE,0000005F05B8,FFFFDF19E1BD,00003B8C1BE5,FFFFE9D15EE0,000001FC14A5,000001FB153D,00003094FED1,00000484D2F9,000000B865D1,00017F1FDA5E,000000E7AFF6
718,FFE9D79C4CD2,FFDD3A70B471,00054AA5FFDC,000000B9AEEC,FFFFDEDD652D,00003D0AEF31,FFFFEA8F72C6,000001FACC60,000001FECA2C,000025D3E594,000001460309,000000B49C0D,00017A235268,000000E7AFF5
719,FFE9CFD0988E,FFDD3F754DBC,00054D34EF66,000000FDCD77,FFFFDE19E7AB,00003DF09737,FFFFEA5AE8AE,000001F299A1,000001FF1CFF,00002E1F3B67,00000373C087,0000007AA1A9,00017DEAEB18,000000E7AFF6
720,FFE9C7C29E87,FFDD439824EC,00054C1CDC65,000001B5AD9B,FFFFDDD2C672,00003C5DEF9B,FFFFEA31AC72,000001F794CA,000001FECA95,00002924A172,00000269A313,000000C8747A,00017B935D8B,000000E7AFF5
721,FFE9BD8713CF,FFDD453A9024,000549A86496,FFFFFFC3A7AA,FFFFDD78BF88,000039E359A3,FFFFEA020760,000001FAB870,000001FCDB72,000027396F70,00000223327D,000000E4E755,00017AA5F73A,000000E7AFF6
722,FFE9B5697AC8,FFDD4900E44E,0005497405AB,FFFFFF88F02E,FFFFDD87F4E0,000038F846B3,FFFFEA540FAF,000001FD0295,000001F9C872,000028140369,0000053C2BEC,000000ED01EA,00017B0C75F8,000000E7AFF5
723,FFE9AE3AF6EB,FFDD4CE4B029,000549C73B1C,FFFFFE39A07E,FFFFDE8B039D,0000386F9C13,FFFFEA4603A2,000001FAD78F,000001F872A9,000033077B0B,000000FEFC2B,0000006CCC7A,00018006FD8B,000000E7AFF6
724,FFE9A1D36FB5,FFDD4F657C6F,000540BCD3D6,00000418C132,FFFFE01BA244,00003196D447,FFFFEA191D69,000001F1496D,000001D8AEB0,00003545909D,00000583AC8B,000000C982A4,000180EC24F7,000000E7AFF5
725,FFE996F63C55,FFDD57DDB04A,00053FB90E3F,0000003434F4,FFFFE052666B,0000303E914F,FFFFEA998765,000001FA0F42,000001FC4783,0000352AF503,00000266E79B,000000DA3039,000180C24350,000000E7AFF5
726,FFE98C339A84,FFDD5C66B20B,000545705213,000001D41FCD,FFFFE0097465,00003373433F,FFFFEAFBE413,000001F8DE37,000001FE55A7,000028542459,0000023D170B,000000EB9259,00017AC1764E,000000E7AFF6
727,FFE981449554,FFDD6223765C,0005472CD9B2,FFFFFFAA62BA,FFFFDFDDF1DE,000033F1CB29,FFFFEAA09511,000001FE0B04,000001F9E464,00003337B31E,00000133F637,000000C57DB9,00017FAFF88B,000000E7AFF5
728,FFE974662E98,FFDD66BBAB86,000549DA394B,FFFFFE796655,FFFFDFE123F0,0000350A17F6,FFFFE9FCDB1D,000001FA5B62,000001FE3480,00002FDF1FBC,000002BF525D,000000FFB2ED,00017E0E10A5,000000E7AFF6
729,FFE9679AE5C3,FFDD6D7E5B99,00054BB8AE48,00000167CFBD,FFFFE04A06C8,000035843864,FFFFEA703602,000001FE1E9E,000001FA3FBE,00003A3EF6DF,000002067E62,000000D3A36B,000182BEE86B,000000E7AFF5
730,FFE95C3F4C12,FFDD754A5AF5,00054C6DE750,00000074CBF8,FFFFE03DF09C,0000354745BA,FFFFEA377027,000001FE2902,000001FAAAAA,000045C82310,0000011A97E6,000000D33631,000187CA8C87,000000E7AFF6
731,FFE94EB7BBD4,FFDD7AB5299D,00054731CE1A,FFFFFFD7460A,FFFFDF841228,0000312693F8,FFFFEA84D6B4,000001FA3981,000001FDD8C0,000031758D77,000000F99D0C,00000094747E,00017F0CFBD4,000000E7AFF5
732,FFE94394E290,FFDD835624BD,0005487374B1,FFFFFF6AC1CD,FFFFDF69385F,000031558093,FFFFE9DCB2AF,000001F75F66,000001FCF143,00003CAEFFE8,00000208A7B3,000000D51701,0001840651AD,000000E7AFF6
733,FFE934F2EAD1,FFDD87ABC996,00054936EAC8,FFFFFFF4B92A,FFFFDF6D7718,0000312F2360,FFFFEA4C1BE8,000001F9BDB0,000001FC7BAE,0000469105F1,0000022F3BDC,000000E53089,0001884C08CF,000000E7AFF5
734,FFE92B5B1D77,FFDD8ED7CD6C,000549A662D4,00000059BDDB,FFFFDF321D07,000030D44C6A,FFFFE9EFC92C,000001F258D4,000001FC9861,000051EE93DC,000001849E0B,00000070A8BE,00018D202C87,000000E7AFF6
735,FFE91E5BDB9D,FFDD95FCFAFD,0005458F2473,0000002E30B4,FFFFDEEF7C5A,00002D84D2D1,FFFFEA49F0A6,000001FA4CCA,000001FE6DBE,00004082BFFF,0000034F2F13,000000D70C5E,000185812B12,000000E7AFF5
736,FFE911E4AE50,FFDD9A5FAB92,000544366321,FFFFFFCB6201,FFFFDEBA6EE9,00002C036595,FFFFEA4C4BD0,000001F820B2,000001FE260C,0000323B8C8E,000005799329,000000C04D3E,00017EF1C493,000000E7AFF6
737,FFE906CD16AB,FFDDA137681D,00054378E793,00000158CB99,FFFFDF010F5C,00002AF41652,FFFFE9FAFAF7,000001F5FA54,000001FBDC61,000029A8497F,000000B5C865,00000058E9A0,00017B7B6D73,000000E7AFF5
738,FFE8FC7C53A9,FFDDA92241C3,0005458AD5D2,FFFFFF500401,FFFFDEDE200E,00002BC22C0D,FFFFE9E747C3,000001FA02E1,000001FB0FBB,00002D18CA53,000001C2B632,000000E397A2,00017D1DCD40,000000E7AFF5
739,FFE8F0A004CB,FFDDB3F3B4ED,0005483E66AD,000001843E99,FFFFDF24AD8D,00002CFBE2FE,FFFFEA287EC7,000001FD2AC4,000001FB3D7E,00002CB38921,000000EA0439,000000BAF586,00017CEB31D4,000000E7AFF6
740,FFE8E311EA82,FFDDBA5DFAE9,00054D170268,00000012ADFC,FFFFDE476775,00002F94316B,FFFFEA1EA4CE,000001FA40BA,000001FBA6A8,0000328B0CA2,000001F81FAF,0000009C791A,00017FA4B59F,000000E7AFF5
741,FFE8D8616CA1,FFDDC55B0149,00054D2FB857,FFFFFEE15A3B,FFFFDE3C7762,00002F027B78,FFFFEA3597ED,000001FB6AE0,000001FD27F8,00002C1C9348,000008F0F6F0,000000F7C730,00017CDA83AC,000000E7AFF5
742,FFE8CDF672C3,FFDDC9FC52B0,00054ACD395B,0000018251ED,FFFFDF0CD1B0,00002CCADC5B,FFFFEAABFD44,000001FCF6A0,000001F722E3,000032B76338,0000017486AF,000000BE31BA,00017FD4D8CA,000000E7AFF6
743,FFE8C3D45525,FFDDD318E323,00054D9BF981,0000006F9C08,FFFFDEDC894D,00002E0EF782,FFFFE9DA9BF8,000001FBBA80,000001FB8B0F,000032522469,000002497B30,000000C51326,00017FB2FB57,000000E7AFF5
744,FFE8B953B7B0,FFDDDC7A89F1,00054BAE426B,0000000CE55E,FFFFDE782757,00002C262F67,FFFFEA3FD122,000001F9697F,000001FEC6D7,00002454A826,000002C8A6DC,0000007BB746,0001795A9A9E,000000E7AFF6
745,FFE8AD0829EC,FFDDE4F83118,00054D22A022,FFFFFF3427A7,FFFFDE69BB60,00002C88B80C,FFFFEA045D6B,000001FAB6F3,000001FD6BE9,000023DCB36A,000001BD1D9A,000000E84819,000179330E5C,000000E7AFF5
746,FFE8A2FDC18F,FFDDED4E28CC,00055158EB53,FFFFFFB4CD65,FFFFDEB99986,00002EC82C66,FFFFE983729B,000001FD9A2F,000001FB35E3,00001F9ED9F6,000007270E0C,000000DAD423,0001773F38BD,000000E7AFF5
747,FFE8976B76D9,FFDDF5DF91E1,000552A058EE,0000001814AB,FFFFDEC9C970,00002F057D27,FFFFE9016A21,000001F8A9E7,000001FB4CA9,0000258C9676,000001938297,000000DD3C8E,000179E15DAB,000000E7AFF6
748,FFE88D12DC55,FFDDFEFF0A65,00055323CED7,FFFFFFFB12B7,FFFFDED68168,00002EBC5041,FFFFE8FC11EC,000001F79FEA,000001FCCAD4,00002F00C55E,000000F14C0C,000000E67B43,00017E2EED39,000000E7AFF5
749,FFE881A4D8DA,FFDE07D12CBE,000554BAEB2D,00000016E8B0,FFFFDEBAF0E2,00002F2BCCC8,FFFFE94A223D,000001FA6D59,000001FDC2A5,000028E61D36,000000E3D09A,000000863E3B,00017B8AD518,000000E7AFF6
